nro_reuniao,dataReferencia,para_idx,text,char_len,word_count,label,label_auto
271,2025-06-18,3,"Os riscos para a inflação, tanto de alta quanto de baixa, seguem mais elevados do que o usual. Entre os riscos de alta para o cenário inflacionário e as expectativas de inflação, destacam-se (i) uma desancoragem das expectativas de inflação por período mais prolongado; (ii) uma maior resiliência na inflação de serviços do que a projetada em função de um hiato do produto mais positivo; e (iii) uma conjunção de políticas econômicas externa e interna que tenham impacto inflacionário maior que o esperado, por exemplo, por meio de uma taxa de câmbio persistentemente mais depreciada. Entre os riscos de baixa, ressaltam-se (i) uma eventual desaceleração da atividade econômica doméstica mais acentuada do que a projetada, tendo impactos sobre o cenário de inflação; (ii) uma desaceleração global mais pronunciada decorrente do choque de comércio e de um cenário de maior incerteza; e (iii) uma redução nos preços das commodities com efeitos desinflacionários.",960,151,,riscos_alta
271,2025-06-18,4,"O Comitê segue acompanhando com atenção como os desenvolvimentos da política fiscal impactam a política monetária e os ativos financeiros. O cenário segue sendo marcado por expectativas desancoradas, projeções de inflação elevadas, resiliência na atividade econômica e pressões no mercado de trabalho. Para assegurar a convergência da inflação à meta em ambiente de expectativas desancoradas, exige-se uma política monetária em patamar significativamente contracionista por período bastante prolongado.",502,67,,fiscal
271,2025-06-18,5,"O Copom decidiu elevar a taxa básica de juros em 0,25 ponto percentual, para 15,00% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego.",422,69,,decisao
271,2025-06-18,6,"Em se confirmando o cenário esperado, o Comitê antecipa uma interrupção no ciclo de alta de juros para examinar os impactos acumulados do ajuste já realizado, ainda por serem observados, e então avaliar se o nível corrente da taxa de juros, considerando a sua manutenção por período bastante prolongado, é suficiente para assegurar a convergência da inflação à meta. O Comitê enfatiza que seguirá vigilante, que os passos futuros da política monetária poderão ser ajustados e que não hesitará em prosseguir no ciclo de ajuste caso julgue apropriado.",549,88,,inflacao
271,2025-06-18,7,"Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan, Izabela Moreira Correa, Nilton José Schneider David, Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira.",295,42,,votacao
271,2025-06-18,10,Projeções de inflação no cenário de referência,46,7,,inflacao
271,2025-06-18,11,Variação do IPCA acumulada em quatro trimestres (%),51,8,,inflacao
271,2025-06-18,12,"No cenário de referência, a trajetória para a taxa de juros é extraída da pesquisa Focus e a taxa de câmbio parte de R$5,60/US$, evoluindo segundo a paridade do poder de compra (PPC). O preço do petróleo segue aproximadamente a curva futura pelos próximos seis meses e passa a aumentar 2% ao ano posteriormente. Além disso, adota-se a hipótese de bandeira tarifária “verde"" em dezembro de 2025 e de 2026. O valor para o câmbio foi obtido pelo procedimento usual.",462,80,,premissas
272,2025-07-30,0,"​O ambiente externo está mais adverso e incerto em função da conjuntura e da política econômica nos Estados Unidos, principalmente acerca de suas políticas comercial e fiscal e de seus respectivos efeitos. Consequentemente, o comportamento e a volatilidade de diferentes classes de ativos têm sido afetados, com reflexos nas condições financeiras globais. Tal cenário exige particular cautela por parte de países emergentes em ambiente marcado por tensão geopolítica.",467,68,,cenario_externo
272,2025-07-30,1,"Em relação ao cenário doméstico, o conjunto dos indicadores de atividade econômica tem apresentado, conforme esperado, certa moderação no crescimento, mas o mercado de trabalho ainda mostra dinamismo. Nas divulgações mais recentes, a inflação cheia e as medidas subjacentes mantiveram-se acima da meta para a inflação.",318,46,,atividade
272,2025-07-30,2,"As expectativas de inflação para 2025 e 2026 apuradas pela pesquisa Focus permanecem em valores acima da meta, situando-se em 5,1% e 4,4%, respectivamente. A projeção de inflação do Copom para o primeiro trimestre de 2027, atual horizonte relevante de política monetária, situa-se em 3,4% no cenário de referência (Tabela 1).",325,51,,tabela
272,2025-07-30,3,"Os riscos para a inflação, tanto de alta quanto de baixa, seguem mais elevados do que o usual. Entre os riscos de alta para o cenário inflacionário e as expectativas de inflação, destacam-se (i) uma desancoragem das expectativas de inflação por período mais prolongado; (ii) uma maior resiliência na inflação de serviços do que a projetada em função de um hiato do produto mais positivo; e (iii) uma conjunção de políticas econômicas externa e interna que tenham impacto inflacionário maior que o esperado, por exemplo, por meio de uma taxa de câmbio persistentemente mais depreciada. Entre os riscos de baixa, ressaltam-se (i) uma eventual desaceleração da atividade econômica doméstica mais acentuada do que a projetada, tendo impactos sobre o cenário de inflação; (ii) uma desaceleração global mais pronunciada decorrente do choque de comércio e de um cenário de maior incerteza; e (iii) uma redução nos preços das commodities com efeitos desinflacionários.",960,151,,riscos_alta
272,2025-07-30,4,"O Comitê tem acompanhado, com particular atenção, os anúncios referentes à imposição pelos EUA de tarifas comerciais ao Brasil, reforçando a postura de cautela em cenário de maior incerteza. Além disso, segue acompanhando como os desenvolvimentos da política fiscal impactam a política monetária e os ativos financeiros. O cenário segue sendo marcado por expectativas desancoradas, projeções de inflação elevadas, resiliência na atividade econômica e pressões no mercado de trabalho. Para assegurar a convergência da inflação à meta em ambiente de expectativas desancoradas, exige-se uma política monetária em patamar significativamente contracionista por período bastante prolongado.",684,94,,fiscal
272,2025-07-30,5,"O Copom decidiu manter a taxa básica de juros em 15,00% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego.",394,65,,decisao
272,2025-07-30,6,"O cenário atual, marcado por elevada incerteza, exige cautela na condução da política monetária. Em se confirmando o cenário esperado, o Comitê antecipa uma continuação na interrupção no ciclo de alta de juros para examinar os impactos acumulados do ajuste já realizado, ainda por serem observados, e então avaliar se o nível corrente da taxa de juros, considerando a sua manutenção por período bastante prolongado, é suficiente para assegurar a convergência da inflação à meta. O Comitê enfatiza que seguirá vigilante, que os passos futuros da política monetária poderão ser ajustados e que não hesitará em retomar o ciclo de ajuste caso julgue apropriado.",657,104,,inflacao
272,2025-07-30,7,"Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan, Izabela Moreira Correa, Nilton José Schneider David, Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira.",295,42,,votacao
272,2025-07-30,10,Projeções de inflação no cenário de referência,46,7,,inflacao
272,2025-07-30,11,Variação do IPCA acumulada em quatro trimestres (%),51,8,,inflacao
272,2025-07-30,12,"No cenário de referência, a trajetória para a taxa de juros é extraída da pesquisa Focus e a taxa de câmbio parte de R$5,55/US$, evoluindo segundo a paridade do poder de compra (PPC). O preço do petróleo segue aproximadamente a curva futura pelos próximos seis meses e passa a aumentar 2% ao ano posteriormente. Além disso, adota-se a hipótese de bandeira tarifária “verde"" em dezembro de 2025 e de 2026. O valor para o câmbio foi obtido pelo procedimento usual.",462,80,,premissas
273,2025-09-17,0,"​ O ambiente externo se mantém incerto em função da conjuntura e da política econômica nos Estados Unidos. Consequentemente, o comportamento e a volatilidade de diferentes classes de ativos têm sido afetados, com reflexos nas condições financeiras globais. Tal cenário exige particular cautela por parte de países emergentes em ambiente marcado por tensão geopolítica.",368,54,,cenario_externo
273,2025-09-17,1,"Em relação ao cenário doméstico, o conjunto dos indicadores de atividade econômica segue apresentando, conforme esperado, certa moderação no crescimento, mas o mercado de trabalho ainda mostra dinamismo. Nas divulgações mais recentes, a inflação cheia e as medidas subjacentes mantiveram-se acima da meta para a inflação.",321,46,,atividade
273,2025-09-17,2,"As expectativas de inflação para 2025 e 2026 apuradas pela pesquisa Focus permanecem em valores acima da meta, situando-se em 4,8% e 4,3%, respectivamente. A projeção de inflação do Copom para o primeiro trimestre de 2027, atual horizonte relevante de política monetária, situa-se em 3,4% no cenário de referência (Tabela 1).",325,51,,tabela
